date,v,n,value
2002-05-02,417.0,6884.0,Plant population biology: How to be invasive
2002-05-02,417.0,6884.0,Condensed-matter physics: Exciton developments
2002-05-02,417.0,6884.0,Developmental biology: Modular feedback
2002-05-02,417.0,6884.0,Daedalus: Irregular solution
2002-05-02,417.0,6884.0,Behavioural neuroscience: Rat navigation guided by remote control
2002-05-02,417.0,6884.0,Development: Linguistic ability and early language exposure
2002-05-02,417.0,6884.0,Astroglia induce neurogenesis from adult neural stem cells
2002-05-02,417.0,6884.0,The confinement of Neptune's ring arcs by the moon Galatea
2002-05-02,417.0,6884.0,Towards Bose–Einstein condensation of excitons in potential traps
2002-05-02,417.0,6884.0,All-metallic three-dimensional photonic crystals with a large infrared bandgap
2002-05-02,417.0,6884.0,Single-substrate liquid-crystal displays by photo-enforced stratification
2002-05-02,417.0,6884.0,Distribution of breaking waves at the ocean surface
2002-05-02,417.0,6884.0,A new phylum of Archaea represented by a nanosized hyperthermophilic symbiont
2002-05-02,417.0,6884.0,Feedback with soil biota contributes to plant rarity and invasiveness in communities
2002-05-02,417.0,6884.0,Effects of size and temperature on developmental time
2002-05-02,417.0,6884.0,Minocycline inhibits cytochrome c release and delays progression of amyotrophic lateral sclerosis in mice
2002-05-02,417.0,6884.0,Extensive and divergent circadian gene expression in liver and heart
2002-05-02,417.0,6884.0,Glutamate-receptor-interacting protein GRIP1 directly steers kinesin to dendrites
2002-05-02,417.0,6884.0,Rapid regulation of steroidogenesis by mitochondrial protein import
2002-05-02,417.0,6884.0,Neutrophil elastase targets virulence factors of enterobacteria
2002-05-02,417.0,6884.0,HIV preferentially infects HIV-specific CD4+ T cells
2002-05-02,417.0,6884.0,Reduction of cytochrome c oxidase by a second electron leads to proton translocation
2002-05-02,417.0,6884.0,erratum: A laboratory analogue of the event horizon using slow light in an atomic medium
2002-05-02,417.0,6884.0,erratum: Cbl–CIN85–endophilin complex mediates ligand-induced downregulation of EGF receptors
2002-05-02,417.0,6884.0,corrigendum:  Crystal structure of DegP (HtrA) reveals a new protease-chaperone machine
2002-04-25,416.0,6883.0,Going into industry?
2002-04-25,416.0,6883.0,Getting into good company
2002-04-25,416.0,6883.0,France sleepwalks into chaos
2002-04-25,416.0,6883.0,Maintaining the climate consensus
2002-04-25,416.0,6883.0,Allegations of rushed proposals mar disease fund's first awards
2002-04-25,416.0,6883.0,Animal video nasty sets fur flying over exemption bill
2002-04-25,416.0,6883.0,Climate panel unsettled by public battle for top job
2002-04-25,416.0,6883.0,Japan plots course for university on naval-base island
2002-04-25,416.0,6883.0,Astronomers get physical for future plans
2002-04-25,416.0,6883.0,Laser gears up for star role
2002-04-25,416.0,6883.0,Melting ice triggers Himalayan flood warning
2002-04-25,416.0,6883.0,Twice-rescued Bronze Age disc goes on public view
2002-04-25,416.0,6883.0,Poor nations' crop research hurt by Japanese cutbacks
2002-04-25,416.0,6883.0,Chemistry caught in crisis catalysed by student apathy
2002-04-25,416.0,6883.0,news in brief
2002-04-25,416.0,6883.0,Cell biology: Will the real Golgi please stand up
2002-04-25,416.0,6883.0,Social insects: The police state
2002-04-25,416.0,6883.0,'Practical autonomy' entitles some animals to rights
2002-04-25,416.0,6883.0,Cancer centre didn't shoot the messenger
2002-04-25,416.0,6883.0,A theory can be falsified or tested. Faith cannot
2002-04-25,416.0,6883.0,A few words about evolution
2002-04-25,416.0,6883.0,The nature of nature's economy
2002-04-25,416.0,6883.0,Building machines more like humans
2002-04-25,416.0,6883.0,Putting evolution in context
2002-04-25,416.0,6883.0,"I am loved, therefore I think"
2002-04-25,416.0,6883.0,Improving on humanity?
2002-04-25,416.0,6883.0,Flexing our muscle power
2002-04-25,416.0,6883.0,The tale of the human genome
2002-04-25,416.0,6883.0,New Journals
2002-04-25,416.0,6883.0,Global enzymes: Sphere of influence
2002-04-25,416.0,6883.0,Astronomy: The cosmic accelerator
2002-04-25,416.0,6883.0,Mammalian evolution: Upwards and onwards
2002-04-25,416.0,6883.0,Semiconductors: An eye for impurity
2002-04-25,416.0,6883.0,Plant biology: On guard
2002-04-25,416.0,6883.0,Agriculture: Champagne surprise
2002-04-25,416.0,6883.0,100 and 50 years ago
2002-04-25,416.0,6883.0,Relativity: Testing times in space
2002-04-25,416.0,6883.0,Developmental biology: An arresting activity
2002-04-25,416.0,6883.0,Daedalus: Problems with niches
2002-04-25,416.0,6883.0,Obituary: César Milstein (1927–2002)
2002-04-25,416.0,6883.0,Coprophagy: An unusual source of essential carotenoids
2002-04-25,416.0,6883.0,Biodiversity: Invasions by marine life on plastic debris
2002-04-25,416.0,6883.0,Spintronics (Communication arising): Spin accumulation in mesoscopic systems
2002-04-25,416.0,6883.0,Spintronics (Communication arising): Spin accumulation in mesoscopic systems
2002-04-25,416.0,6883.0,Insights into phase transition kinetics from colloid science
2002-04-25,416.0,6883.0,The earliest known eutherian mammal
2002-04-25,416.0,6883.0,The acceleration of cosmic-ray protons in the supernova remnant RX J1713.7–3946
2002-04-25,416.0,6883.0,Atomic-scale imaging of individual dopant atoms and clusters in highly n-type bulk Si
2002-04-25,416.0,6883.0,Molecular segregation observed in a concentrated alcohol–water solution
2002-04-25,416.0,6883.0,Rapid freshening of the deep North Atlantic Ocean over the past four decades
2002-04-25,416.0,6883.0,Ecosystem consequences of species richness and composition in pond food webs
2002-04-25,416.0,6883.0,Low host specificity of herbivorous insects in a tropical forest
2002-04-25,416.0,6883.0,Developmental constraints versus flexibility in morphological evolution
2002-04-25,416.0,6883.0,Association of dwarfism and floral induction with a grape 'green revolution' mutation
2002-04-25,416.0,6883.0,Emi1 is required for cytostatic factor arrest in vertebrate eggs
2002-04-25,416.0,6883.0,Dominant role of the niche in melanocyte stem-cell fate determination
2002-04-25,416.0,6883.0,Protein kinase C controls self-antigen-induced B-cell tolerance
2002-04-25,416.0,6883.0,Increased proliferation of B cells and auto-immunity in mice lacking protein kinase C
2002-04-25,416.0,6883.0,AP-1 functions upstream of CREB to control synaptic plasticity in Drosophila
2002-04-25,416.0,6883.0,Deafness and renal tubular acidosis in mice lacking the K-Cl co-transporter Kcc4
2002-04-25,416.0,6883.0,Structural determinants for GoLoco-induced inhibition of nucleotide release by G subunits
2002-04-25,416.0,6883.0,Microarray technology: An array of opportunities
2002-04-25,416.0,6883.0,DIY or off-the-shelf?
2002-04-25,416.0,6883.0,Dealing with the data deluge
2002-04-25,416.0,6883.0,table of suppliers
2002-04-18,416.0,6882.0,Collaborative conundrums
2002-04-18,416.0,6882.0,Biodefence research
2002-04-18,416.0,6882.0,NASA needs 'the vision thing'
2002-04-18,416.0,6882.0,Women don't want to be 'one of the boys'
2002-04-18,416.0,6882.0,Frogs put in the gender blender by America's favourite herbicide
2002-04-18,416.0,6882.0,Scripps to trawl sea-microbe data
2002-04-18,416.0,6882.0,Parkinson's patients show positive response to implants
2002-04-18,416.0,6882.0,Physicists blast US missile defence review
2002-04-18,416.0,6882.0,Chirac's scientific overtures greeted by scepticism
2002-04-18,416.0,6882.0,Clinton bill calls for revamp of chronic-disease tracking
2002-04-18,416.0,6882.0,Money-spinning journal ruse foiled
2002-04-18,416.0,6882.0,California observatory sweeps the skies for springtime Asian dust
2002-04-18,416.0,6882.0,Conservationists under fire in the Philippines
2002-04-18,416.0,6882.0,Bush rallies opposition to cloning
2002-04-18,416.0,6882.0,news in brief
2002-04-18,416.0,6882.0,Dengue virus: Break-bone fever
2002-04-18,416.0,6882.0,"Ukranian science: DIY, Kiev style"
2002-04-18,416.0,6882.0,Work on weapons adds to public distrust of science
2002-04-18,416.0,6882.0,Mutation not universally linked with diabetes
2002-04-18,416.0,6882.0,Single-locus studies
2002-04-18,416.0,6882.0,Call for Elan to publish Alzheimer's trial details
2002-04-18,416.0,6882.0,The story of an ecosystem
2002-04-18,416.0,6882.0,A power that's clean and bright
2002-04-18,416.0,6882.0,A changing view of the Universe
2002-04-18,416.0,6882.0,Last words of a medical historian
2002-04-18,416.0,6882.0,New in paperback
2002-04-18,416.0,6882.0,Biological computation: Amazing algorithms
2002-04-18,416.0,6882.0,Device physics: Defective promise in photonics
2002-04-18,416.0,6882.0,Medicine: Interfering with bone remodelling
2002-04-18,416.0,6882.0,Evolutionary biology: The tale of the parasitic cuckoos
2002-04-18,416.0,6882.0,Climate change: The 20-year forecast
2002-04-18,416.0,6882.0,DNA repair: Breaking the seal
2002-04-18,416.0,6882.0,100 and 50 years ago
2002-04-18,416.0,6882.0,Astronomy: Worlds of mutual motion
2002-04-18,416.0,6882.0,Microbiology: A resistance switch
2002-04-18,416.0,6882.0,Daedalus: Very slow vacuum
2002-04-18,416.0,6882.0,Biodiversity: Microbial genomes multiply
2002-04-18,416.0,6882.0,Green revolution: A mutant gibberellin-synthesis gene in rice
2002-04-18,416.0,6882.0,Materials chemistry: Macroporous crystalline vanadium oxide foam
2002-04-18,416.0,6882.0,Structure of the Cul1–Rbx1–Skp1–F boxSkp2 SCF ubiquitin ligase complex
2002-04-18,416.0,6882.0,The binary Kuiper-belt object 1998 WW31
2002-04-18,416.0,6882.0,Electrical detection of spin precession in a metallic mesoscopic spin valve
2002-04-18,416.0,6882.0,Rapid electroplating of insulators
2002-04-18,416.0,6882.0,Constraints on radiative forcing and future climate change from observations and climate model ensembles
2002-04-18,416.0,6882.0,Origins and estimates of uncertainty in predictions of twenty-first century temperature rise
2002-04-18,416.0,6882.0,Using the fossil record to estimate the age of the last common ancestor of extant primates
2002-04-18,416.0,6882.0,"Fisheries productivity in the northeastern Pacific Ocean over the past 2,200 years"
2002-04-18,416.0,6882.0,Sexual conflict reduces offspring fitness in zebra finches
2002-04-18,416.0,6882.0,Direct cortical input modulates plasticity and spiking in CA1 pyramidal neurons
2002-04-18,416.0,6882.0,Pseudomonas biofilm formation and antibiotic resistance are linked to phenotypic variation
2002-04-18,416.0,6882.0,RANKL maintains bone homeostasis through c-Fos-dependent induction of interferon-
2002-04-18,416.0,6882.0,Severe impairment of interleukin-1 and Toll-like receptor signalling in mice lacking IRAK-4
2002-04-18,416.0,6882.0,Cells compete for Decapentaplegic survival factor to prevent apoptosis in Drosophila wing development
2002-04-18,416.0,6882.0,SWAP-70 is a guanine-nucleotide-exchange factor that mediates signalling of membrane ruffling
2002-04-18,416.0,6882.0,A proteasomal ATPase subunit recognizes the polyubiquitin degradation signal
2002-04-18,416.0,6882.0,Geobacter metallireducens accesses insoluble Fe(iii) oxide by chemotaxis
2002-04-18,416.0,6882.0,Time for analysis
2002-04-11,416.0,6881.0,Reinventing careers
2002-04-11,416.0,6881.0,Vienna: Empire building
2002-04-11,416.0,6881.0,Rice must be perfectly cooked
2002-04-11,416.0,6881.0,A climate for change
2002-04-11,416.0,6881.0,Ranches blamed over spread of mad deer
2002-04-11,416.0,6881.0,Smithsonian rocked by high-level departure
2002-04-11,416.0,6881.0,Disbelief greets claim for creation of first human clone
2002-04-11,416.0,6881.0,Court rules out Italian research appointment
2002-04-11,416.0,6881.0,Stream of escaped farm fish raises fears for wild salmon
2002-04-11,416.0,6881.0,White House plans to increase 'relevance' of climate research
2002-04-11,416.0,6881.0,Chinese institute is an innovation in theory
2002-04-11,416.0,6881.0,US strikes a deal on export rules
2002-04-11,416.0,6881.0,Rice genome sequencers cook up merger
2002-04-11,416.0,6881.0,Government warned over future of cash-starved labs
2002-04-11,416.0,6881.0,news in brief
2002-04-11,416.0,6881.0,Agricultural biotech: The rice squad
2002-04-11,416.0,6881.0,Computer modelling: Our virtual planet
2002-04-11,416.0,6881.0,How affluence could be good for the environment
2002-04-11,416.0,6881.0,Training to think globally
2002-04-11,416.0,6881.0,Hamilton built on work by Haldane and Fisher
2002-04-11,416.0,6881.0,Thoughts of a rationalist
2002-04-11,416.0,6881.0,New Journals
2002-04-11,416.0,6881.0,Flights of fancy
2002-04-11,416.0,6881.0,It's not all in the genes
2002-04-11,416.0,6881.0,Science in culture
2002-04-11,416.0,6881.0,Chemical synthesis: The art of chemistry
2002-04-11,416.0,6881.0,Medicine: Clearing a path for nerve growth
2002-04-11,416.0,6881.0,Plant biology: The first harvest of crop genes
2002-04-11,416.0,6881.0,Geophysics: The disappearing dipole
2002-04-11,416.0,6881.0,Molecular biology: Alternative arrays
2002-04-11,416.0,6881.0,100 and 50 years ago
2002-04-11,416.0,6881.0,Global change: Carbon dioxide goes with the flow
2002-04-11,416.0,6881.0,Immunology: DNA drives autoimmunity
2002-04-11,416.0,6881.0,Astronomy: The wanderer returns
2002-04-11,416.0,6881.0,Daedalus: Meteoric heating
2002-04-11,416.0,6881.0,Herbivory: Caterpillar saliva beats plant defences
2002-04-11,416.0,6881.0,Biodiversity (Communications arising): Suspect evidence of transgenic contamination (see editorial footnote)
2002-04-11,416.0,6881.0,Biodiversity (Communications arising): Maize transgene results in Mexico are artefacts (see editorial footnote)
2002-04-11,416.0,6881.0,correction
2002-04-11,416.0,6881.0,Biodiversity (Communications arising (reply)): Suspect evidence of transgenic contamination/Maize transgene results in Mexico are artefacts (see editorial footnote)
2002-04-11,416.0,6881.0,Chromatin–IgG complexes activate B cells by dual engagement of IgM and Toll-like receptors
2002-04-11,416.0,6881.0,Scaling of entanglement close to a quantum phase transition
2002-04-11,416.0,6881.0,Spontaneous breaking of time-reversal symmetry in the pseudogap state of a high-Tc superconductor
2002-04-11,416.0,6881.0,Optical studies of solid hydrogen to 320 GPa and evidence for black hydrogen
2002-04-11,416.0,6881.0,Outgassing from Amazonian rivers and wetlands as a large tropical source of atmospheric CO2
2002-04-11,416.0,6881.0,Small-scale structure of the geodynamo inferred from Oersted and Magsat satellite data
2002-04-11,416.0,6881.0,Strong male-driven evolution of DNA sequences in humans and apes
2002-04-11,416.0,6881.0,Future projections for Mexican faunas under global climate change scenarios
2002-04-11,416.0,6881.0,Extraction of a weak climatic signal by an ecosystem
2002-04-11,416.0,6881.0,Direct visuomotor transformations for reaching
2002-04-11,416.0,6881.0,Chondroitinase ABC promotes functional recovery after spinal cord injury
2002-04-11,416.0,6881.0,The Drosophila immune response against Gram-negative bacteria is mediated by a peptidoglycan recognition protein
2002-04-11,416.0,6881.0,Functional genomic analysis of phagocytosis and identification of a Drosophila receptor for E. coli
2002-04-11,416.0,6881.0,Deubiquitination of p53 by HAUSP is an important pathway for p53 stabilization
